variant,n_states,connectivity,seed,depth,budget,learning_rate,temperature,arm,accuracy,measured_nnz,test_weights_unchanged
baseline-dense-d1-8-s4,4,dense,3503703373795356757,2,960,0.070000,1.0000,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,2,960,0.070000,hard,direct-terminal,0.557500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,2,960,0.070000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,2,960,0.070000,2.0000,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,2,960,0.070000,1.0000,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,2,960,0.070000,hard,direct-terminal,0.612500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,2,960,0.070000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,2,960,0.070000,2.0000,direct-terminal,0.932500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,2,960,0.070000,1.0000,direct-terminal,0.932500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,2,960,0.070000,hard,direct-terminal,0.605000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,2,960,0.070000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,2,960,0.070000,2.0000,direct-terminal,0.472500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,2,960,0.070000,1.0000,direct-terminal,0.595000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,2,960,0.070000,hard,direct-terminal,0.592500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,2,960,0.070000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,2,960,0.070000,2.0000,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,2,960,0.070000,1.0000,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,2,960,0.070000,hard,direct-terminal,0.637500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,240,0.035000,soft,direct-terminal,0.315000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,240,0.035000,2.0000,direct-terminal,0.235000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,240,0.035000,1.0000,direct-terminal,0.235000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,240,0.035000,hard,direct-terminal,0.000000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,240,0.035000,soft,direct-terminal,0.367500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,240,0.035000,2.0000,direct-terminal,0.302500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,240,0.035000,1.0000,direct-terminal,0.335000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,240,0.035000,hard,direct-terminal,0.000000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,240,0.035000,soft,direct-terminal,0.347500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,240,0.035000,2.0000,direct-terminal,0.270000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,240,0.035000,1.0000,direct-terminal,0.307500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,240,0.035000,hard,direct-terminal,0.000000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,240,0.035000,soft,direct-terminal,0.360000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,240,0.035000,2.0000,direct-terminal,0.272500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,240,0.035000,1.0000,direct-terminal,0.272500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,240,0.035000,hard,direct-terminal,0.000000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,240,0.035000,soft,direct-terminal,0.500000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,240,0.035000,2.0000,direct-terminal,0.297500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,240,0.035000,1.0000,direct-terminal,0.340000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,240,0.035000,hard,direct-terminal,0.000000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,240,0.035000,soft,direct-terminal,0.342500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,240,0.035000,2.0000,direct-terminal,0.245000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,240,0.035000,1.0000,direct-terminal,0.272500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,240,0.035000,hard,direct-terminal,0.115000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,240,0.035000,soft,direct-terminal,0.372500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,240,0.035000,2.0000,direct-terminal,0.277500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,240,0.035000,1.0000,direct-terminal,0.342500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,240,0.035000,hard,direct-terminal,0.160000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,240,0.035000,soft,direct-terminal,0.397500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,240,0.035000,2.0000,direct-terminal,0.260000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,240,0.035000,1.0000,direct-terminal,0.425000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,240,0.035000,hard,direct-terminal,0.000000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,240,0.070000,soft,direct-terminal,0.592500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,240,0.070000,2.0000,direct-terminal,0.237500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,240,0.070000,1.0000,direct-terminal,0.237500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,240,0.070000,hard,direct-terminal,0.130000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,240,0.070000,soft,direct-terminal,0.575000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,240,0.070000,2.0000,direct-terminal,0.275000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,240,0.070000,1.0000,direct-terminal,0.372500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,240,0.070000,hard,direct-terminal,0.165000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,240,0.070000,soft,direct-terminal,0.572500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,240,0.070000,2.0000,direct-terminal,0.307500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,240,0.070000,1.0000,direct-terminal,0.302500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,240,0.070000,hard,direct-terminal,0.262500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,240,0.070000,soft,direct-terminal,0.572500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,240,0.070000,2.0000,direct-terminal,0.265000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,240,0.070000,1.0000,direct-terminal,0.320000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,240,0.070000,hard,direct-terminal,0.000000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,240,0.070000,soft,direct-terminal,0.592500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,240,0.070000,2.0000,direct-terminal,0.297500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,240,0.070000,1.0000,direct-terminal,0.337500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,240,0.070000,hard,direct-terminal,0.232500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,240,0.070000,soft,direct-terminal,0.535000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,240,0.070000,2.0000,direct-terminal,0.322500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,240,0.070000,1.0000,direct-terminal,0.350000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,240,0.070000,hard,direct-terminal,0.217500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,240,0.070000,soft,direct-terminal,0.650000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,240,0.070000,2.0000,direct-terminal,0.320000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,240,0.070000,1.0000,direct-terminal,0.345000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,240,0.070000,hard,direct-terminal,0.220000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,240,0.070000,soft,direct-terminal,0.552500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,240,0.070000,2.0000,direct-terminal,0.332500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,240,0.070000,1.0000,direct-terminal,0.415000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,240,0.070000,hard,direct-terminal,0.192500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,960,0.035000,soft,direct-terminal,0.707500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,960,0.035000,2.0000,direct-terminal,0.267500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,960,0.035000,1.0000,direct-terminal,0.267500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,960,0.035000,hard,direct-terminal,0.205000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,960,0.035000,soft,direct-terminal,0.740000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,960,0.035000,2.0000,direct-terminal,0.257500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,960,0.035000,1.0000,direct-terminal,0.287500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,960,0.035000,hard,direct-terminal,0.285000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,960,0.035000,soft,direct-terminal,0.712500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,960,0.035000,2.0000,direct-terminal,0.255000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,960,0.035000,1.0000,direct-terminal,0.417500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,960,0.035000,hard,direct-terminal,0.150000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,960,0.035000,soft,direct-terminal,0.625000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,960,0.035000,2.0000,direct-terminal,0.282500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,960,0.035000,1.0000,direct-terminal,0.342500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,960,0.035000,hard,direct-terminal,0.135000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,960,0.035000,soft,direct-terminal,0.700000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,960,0.035000,2.0000,direct-terminal,0.297500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,960,0.035000,1.0000,direct-terminal,0.340000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,960,0.035000,hard,direct-terminal,0.260000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,960,0.035000,soft,direct-terminal,0.612500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,960,0.035000,2.0000,direct-terminal,0.275000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,960,0.035000,1.0000,direct-terminal,0.332500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,960,0.035000,hard,direct-terminal,0.115000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,960,0.035000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,960,0.035000,2.0000,direct-terminal,0.405000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,960,0.035000,1.0000,direct-terminal,0.447500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,960,0.035000,hard,direct-terminal,0.500000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,960,0.035000,soft,direct-terminal,0.640000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,960,0.035000,2.0000,direct-terminal,0.367500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,960,0.035000,1.0000,direct-terminal,0.432500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,960,0.035000,hard,direct-terminal,0.160000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,960,0.070000,soft,direct-terminal,0.742500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,960,0.070000,2.0000,direct-terminal,0.267500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,960,0.070000,1.0000,direct-terminal,0.267500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,3,960,0.070000,hard,direct-terminal,0.215000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,960,0.070000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,960,0.070000,2.0000,direct-terminal,0.257500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,960,0.070000,1.0000,direct-terminal,0.287500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,3,960,0.070000,hard,direct-terminal,0.532500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,960,0.070000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,960,0.070000,2.0000,direct-terminal,0.270000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,960,0.070000,1.0000,direct-terminal,0.327500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,3,960,0.070000,hard,direct-terminal,0.327500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,960,0.070000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,960,0.070000,2.0000,direct-terminal,0.300000,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,960,0.070000,1.0000,direct-terminal,0.397500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,3,960,0.070000,hard,direct-terminal,0.532500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,960,0.070000,soft,direct-terminal,0.882500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,960,0.070000,2.0000,direct-terminal,0.260000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,960,0.070000,1.0000,direct-terminal,0.260000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,3,960,0.070000,hard,direct-terminal,0.297500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,960,0.070000,soft,direct-terminal,0.742500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,960,0.070000,2.0000,direct-terminal,0.232500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,960,0.070000,1.0000,direct-terminal,0.232500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,3,960,0.070000,hard,direct-terminal,0.240000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,960,0.070000,soft,direct-terminal,1.000000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,960,0.070000,2.0000,direct-terminal,0.405000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,960,0.070000,1.0000,direct-terminal,0.502500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,3,960,0.070000,hard,direct-terminal,0.500000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,960,0.070000,soft,direct-terminal,0.722500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,960,0.070000,2.0000,direct-terminal,0.290000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,960,0.070000,1.0000,direct-terminal,0.400000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,3,960,0.070000,hard,direct-terminal,0.160000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,4,240,0.035000,soft,direct-terminal,0.505000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,4,240,0.035000,2.0000,direct-terminal,0.270000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,4,240,0.035000,1.0000,direct-terminal,0.502500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,4,240,0.035000,hard,direct-terminal,0.550000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,4,240,0.035000,soft,direct-terminal,0.515000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,4,240,0.035000,2.0000,direct-terminal,0.355000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,4,240,0.035000,1.0000,direct-terminal,0.532500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,4,240,0.035000,hard,direct-terminal,0.482500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,4,240,0.035000,soft,direct-terminal,0.502500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,4,240,0.035000,2.0000,direct-terminal,0.267500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,4,240,0.035000,1.0000,direct-terminal,0.515000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,4,240,0.035000,hard,direct-terminal,0.492500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,4,240,0.035000,soft,direct-terminal,0.517500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,4,240,0.035000,2.0000,direct-terminal,0.232500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,4,240,0.035000,1.0000,direct-terminal,0.497500,32,true
baseline-dense-d1-8-s4,4,dense,3503703373795356757,4,240,0.035000,hard,direct-terminal,0.525000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,4,240,0.035000,soft,direct-terminal,0.510000,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,4,240,0.035000,2.0000,direct-terminal,0.232500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,4,240,0.035000,1.0000,direct-terminal,0.437500,32,true
baseline-dense-d1-8-s4,4,dense,6869996990457277544,4,240,0.035000,hard,direct-terminal,0.492500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,4,240,0.035000,soft,direct-terminal,0.480000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,4,240,0.035000,2.0000,direct-terminal,0.252500,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,4,240,0.035000,1.0000,direct-terminal,0.480000,32,true
baseline-dense-d1-8-s4,4,dense,18234682480328173695,4,240,0.035000,hard,direct-terminal,0.497500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,4,240,0.035000,soft,direct-terminal,0.560000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,4,240,0.035000,2.0000,direct-terminal,0.240000,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,4,240,0.035000,1.0000,direct-terminal,0.522500,32,true
baseline-dense-d1-8-s4,4,dense,2001310518681822354,4,240,0.035000,hard,direct-terminal,0.532500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,4,240,0.035000,soft,direct-terminal,0.500000,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,4,240,0.035000,2.0000,direct-terminal,0.287500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,4,240,0.035000,1.0000,direct-terminal,0.507500,32,true
baseline-dense-d1-8-s4,4,dense,13400896689310720169,4,240,0.035000,hard,direct-terminal,0.507500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,4,240,0.070000,soft,direct-terminal,0.570000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,4,240,0.070000,2.0000,direct-terminal,0.270000,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,4,240,0.070000,1.0000,direct-terminal,0.387500,32,true
baseline-dense-d1-8-s4,4,dense,15453320347936062484,4,240,0.070000,hard,direct-terminal,0.550000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,4,240,0.070000,soft,direct-terminal,0.535000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,4,240,0.070000,2.0000,direct-terminal,0.297500,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,4,240,0.070000,1.0000,direct-terminal,0.530000,32,true
baseline-dense-d1-8-s4,4,dense,8371261729603450923,4,240,0.070000,hard,direct-terminal,0.482500,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,4,240,0.070000,soft,direct-terminal,0.465000,32,true
baseline-dense-d1-8-s4,4,dense,10584633876018000958,4,240,0.070000,2.0000,direct-terminal,0.267500,32,true
