seed,depth,budget,learning_rate,temperature,arm,accuracy,test_weights_unchanged
2001287458986747026,4,7680,0.035000,0.1000,shuffled-label,0.215000,true
2001287458986747026,4,7680,0.035000,hard,shuffled-label,0.255000,true
13400911004452511913,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.035000,soft,shuffled-label,0.022000,true
13400911004452511913,4,7680,0.035000,2.0000,shuffled-label,0.232000,true
13400911004452511913,4,7680,0.035000,1.0000,shuffled-label,0.251000,true
13400911004452511913,4,7680,0.035000,0.5000,shuffled-label,0.208000,true
13400911004452511913,4,7680,0.035000,0.2500,shuffled-label,0.225000,true
13400911004452511913,4,7680,0.035000,0.1000,shuffled-label,0.228000,true
13400911004452511913,4,7680,0.035000,hard,shuffled-label,0.241000,true
14389304000666033340,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.035000,soft,shuffled-label,0.028000,true
14389304000666033340,4,7680,0.035000,2.0000,shuffled-label,0.241000,true
14389304000666033340,4,7680,0.035000,1.0000,shuffled-label,0.262000,true
14389304000666033340,4,7680,0.035000,0.5000,shuffled-label,0.242000,true
14389304000666033340,4,7680,0.035000,0.2500,shuffled-label,0.205000,true
14389304000666033340,4,7680,0.035000,0.1000,shuffled-label,0.232000,true
14389304000666033340,4,7680,0.035000,hard,shuffled-label,0.231000,true
7379312348008863955,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.035000,soft,shuffled-label,0.050000,true
7379312348008863955,4,7680,0.035000,2.0000,shuffled-label,0.245000,true
7379312348008863955,4,7680,0.035000,1.0000,shuffled-label,0.245000,true
7379312348008863955,4,7680,0.035000,0.5000,shuffled-label,0.254000,true
7379312348008863955,4,7680,0.035000,0.2500,shuffled-label,0.145000,true
7379312348008863955,4,7680,0.035000,0.1000,shuffled-label,0.240000,true
7379312348008863955,4,7680,0.035000,hard,shuffled-label,0.330000,true
9520731371184805094,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.035000,soft,shuffled-label,0.000000,true
9520731371184805094,4,7680,0.035000,2.0000,shuffled-label,0.240000,true
9520731371184805094,4,7680,0.035000,1.0000,shuffled-label,0.258000,true
9520731371184805094,4,7680,0.035000,0.5000,shuffled-label,0.227000,true
9520731371184805094,4,7680,0.035000,0.2500,shuffled-label,0.211000,true
9520731371184805094,4,7680,0.035000,0.1000,shuffled-label,0.230000,true
9520731371184805094,4,7680,0.035000,hard,shuffled-label,0.243000,true
2511848558889390333,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.035000,soft,shuffled-label,0.043000,true
2511848558889390333,4,7680,0.035000,2.0000,shuffled-label,0.250000,true
2511848558889390333,4,7680,0.035000,1.0000,shuffled-label,0.253000,true
2511848558889390333,4,7680,0.035000,0.5000,shuffled-label,0.202000,true
2511848558889390333,4,7680,0.035000,0.2500,shuffled-label,0.161000,true
2511848558889390333,4,7680,0.035000,0.1000,shuffled-label,0.221000,true
2511848558889390333,4,7680,0.035000,hard,shuffled-label,0.226000,true
4653197178990775568,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.035000,soft,shuffled-label,0.168000,true
4653197178990775568,4,7680,0.035000,2.0000,shuffled-label,0.263000,true
4653197178990775568,4,7680,0.035000,1.0000,shuffled-label,0.263000,true
4653197178990775568,4,7680,0.035000,0.5000,shuffled-label,0.271000,true
4653197178990775568,4,7680,0.035000,0.2500,shuffled-label,0.285000,true
4653197178990775568,4,7680,0.035000,0.1000,shuffled-label,0.317000,true
4653197178990775568,4,7680,0.035000,hard,shuffled-label,0.332000,true
17242871620025108775,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
17242871620025108775,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
17242871620025108775,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
17242871620025108775,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
17242871620025108775,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
17242871620025108775,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
17242871620025108775,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
17242871620025108775,4,7680,0.035000,soft,shuffled-label,0.039000,true
17242871620025108775,4,7680,0.035000,2.0000,shuffled-label,0.282000,true
17242871620025108775,4,7680,0.035000,1.0000,shuffled-label,0.282000,true
17242871620025108775,4,7680,0.035000,0.5000,shuffled-label,0.268000,true
17242871620025108775,4,7680,0.035000,0.2500,shuffled-label,0.177000,true
17242871620025108775,4,7680,0.035000,0.1000,shuffled-label,0.113000,true
17242871620025108775,4,7680,0.035000,hard,shuffled-label,0.285000,true
937440981967258938,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
937440981967258938,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
937440981967258938,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
937440981967258938,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
937440981967258938,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
937440981967258938,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
937440981967258938,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
937440981967258938,4,7680,0.035000,soft,shuffled-label,0.047000,true
937440981967258938,4,7680,0.035000,2.0000,shuffled-label,0.273000,true
937440981967258938,4,7680,0.035000,1.0000,shuffled-label,0.262000,true
937440981967258938,4,7680,0.035000,0.5000,shuffled-label,0.253000,true
937440981967258938,4,7680,0.035000,0.2500,shuffled-label,0.256000,true
937440981967258938,4,7680,0.035000,0.1000,shuffled-label,0.316000,true
937440981967258938,4,7680,0.035000,hard,shuffled-label,0.371000,true
12336995258221445457,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
12336995258221445457,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
12336995258221445457,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
12336995258221445457,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
12336995258221445457,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
12336995258221445457,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
12336995258221445457,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
12336995258221445457,4,7680,0.035000,soft,shuffled-label,0.065000,true
12336995258221445457,4,7680,0.035000,2.0000,shuffled-label,0.252000,true
12336995258221445457,4,7680,0.035000,1.0000,shuffled-label,0.252000,true
12336995258221445457,4,7680,0.035000,0.5000,shuffled-label,0.239000,true
12336995258221445457,4,7680,0.035000,0.2500,shuffled-label,0.218000,true
12336995258221445457,4,7680,0.035000,0.1000,shuffled-label,0.192000,true
12336995258221445457,4,7680,0.035000,hard,shuffled-label,0.219000,true
14550357526309911908,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
14550357526309911908,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
14550357526309911908,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
14550357526309911908,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
14550357526309911908,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
14550357526309911908,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
14550357526309911908,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
14550357526309911908,4,7680,0.035000,soft,shuffled-label,0.043000,true
14550357526309911908,4,7680,0.035000,2.0000,shuffled-label,0.246000,true
14550357526309911908,4,7680,0.035000,1.0000,shuffled-label,0.282000,true
14550357526309911908,4,7680,0.035000,0.5000,shuffled-label,0.327000,true
14550357526309911908,4,7680,0.035000,0.2500,shuffled-label,0.223000,true
14550357526309911908,4,7680,0.035000,0.1000,shuffled-label,0.235000,true
14550357526309911908,4,7680,0.035000,hard,shuffled-label,0.244000,true
6315413713023973755,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
6315413713023973755,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
6315413713023973755,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
6315413713023973755,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
6315413713023973755,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
6315413713023973755,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
6315413713023973755,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
6315413713023973755,4,7680,0.035000,soft,shuffled-label,0.071000,true
6315413713023973755,4,7680,0.035000,2.0000,shuffled-label,0.264000,true
6315413713023973755,4,7680,0.035000,1.0000,shuffled-label,0.224000,true
6315413713023973755,4,7680,0.035000,0.5000,shuffled-label,0.178000,true
6315413713023973755,4,7680,0.035000,0.2500,shuffled-label,0.156000,true
6315413713023973755,4,7680,0.035000,0.1000,shuffled-label,0.147000,true
6315413713023973755,4,7680,0.035000,hard,shuffled-label,0.200000,true
17752165541379257742,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
17752165541379257742,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
17752165541379257742,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
17752165541379257742,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
17752165541379257742,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
17752165541379257742,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
17752165541379257742,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
17752165541379257742,4,7680,0.035000,soft,shuffled-label,0.040000,true
17752165541379257742,4,7680,0.035000,2.0000,shuffled-label,0.248000,true
17752165541379257742,4,7680,0.035000,1.0000,shuffled-label,0.254000,true
17752165541379257742,4,7680,0.035000,0.5000,shuffled-label,0.229000,true
17752165541379257742,4,7680,0.035000,0.2500,shuffled-label,0.244000,true
17752165541379257742,4,7680,0.035000,0.1000,shuffled-label,0.232000,true
17752165541379257742,4,7680,0.035000,hard,shuffled-label,0.241000,true
1447861344392032677,4,7680,0.035000,soft,privileged-intermediate-target,1.000000,true
1447861344392032677,4,7680,0.035000,2.0000,privileged-intermediate-target,1.000000,true
1447861344392032677,4,7680,0.035000,1.0000,privileged-intermediate-target,1.000000,true
1447861344392032677,4,7680,0.035000,0.5000,privileged-intermediate-target,1.000000,true
1447861344392032677,4,7680,0.035000,0.2500,privileged-intermediate-target,1.000000,true
1447861344392032677,4,7680,0.035000,0.1000,privileged-intermediate-target,1.000000,true
1447861344392032677,4,7680,0.035000,hard,privileged-intermediate-target,1.000000,true
1447861344392032677,4,7680,0.035000,soft,shuffled-label,0.014000,true
1447861344392032677,4,7680,0.035000,2.0000,shuffled-label,0.258000,true
1447861344392032677,4,7680,0.035000,1.0000,shuffled-label,0.212000,true
1447861344392032677,4,7680,0.035000,0.5000,shuffled-label,0.192000,true
1447861344392032677,4,7680,0.035000,0.2500,shuffled-label,0.255000,true
1447861344392032677,4,7680,0.035000,0.1000,shuffled-label,0.264000,true
1447861344392032677,4,7680,0.035000,hard,shuffled-label,0.264000,true
15453308257587330068,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
15453308257587330068,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
15453308257587330068,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
15453308257587330068,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
15453308257587330068,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
15453308257587330068,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
15453308257587330068,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
15453308257587330068,4,7680,0.070000,soft,shuffled-label,0.154000,true
15453308257587330068,4,7680,0.070000,2.0000,shuffled-label,0.252000,true
15453308257587330068,4,7680,0.070000,1.0000,shuffled-label,0.236000,true
15453308257587330068,4,7680,0.070000,0.5000,shuffled-label,0.256000,true
15453308257587330068,4,7680,0.070000,0.2500,shuffled-label,0.171000,true
15453308257587330068,4,7680,0.070000,0.1000,shuffled-label,0.256000,true
15453308257587330068,4,7680,0.070000,hard,shuffled-label,0.325000,true
8371249665055979563,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
8371249665055979563,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
8371249665055979563,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
8371249665055979563,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
8371249665055979563,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
8371249665055979563,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
8371249665055979563,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
8371249665055979563,4,7680,0.070000,soft,shuffled-label,0.129000,true
8371249665055979563,4,7680,0.070000,2.0000,shuffled-label,0.249000,true
8371249665055979563,4,7680,0.070000,1.0000,shuffled-label,0.269000,true
8371249665055979563,4,7680,0.070000,0.5000,shuffled-label,0.191000,true
8371249665055979563,4,7680,0.070000,0.2500,shuffled-label,0.220000,true
8371249665055979563,4,7680,0.070000,0.1000,shuffled-label,0.277000,true
8371249665055979563,4,7680,0.070000,hard,shuffled-label,0.247000,true
10584648148176565310,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
10584648148176565310,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
10584648148176565310,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
10584648148176565310,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
10584648148176565310,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
10584648148176565310,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
10584648148176565310,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
10584648148176565310,4,7680,0.070000,soft,shuffled-label,0.123000,true
10584648148176565310,4,7680,0.070000,2.0000,shuffled-label,0.258000,true
10584648148176565310,4,7680,0.070000,1.0000,shuffled-label,0.264000,true
10584648148176565310,4,7680,0.070000,0.5000,shuffled-label,0.292000,true
10584648148176565310,4,7680,0.070000,0.2500,shuffled-label,0.308000,true
10584648148176565310,4,7680,0.070000,0.1000,shuffled-label,0.314000,true
10584648148176565310,4,7680,0.070000,hard,shuffled-label,0.287000,true
3503715438342828117,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
3503715438342828117,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
3503715438342828117,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
3503715438342828117,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
3503715438342828117,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
3503715438342828117,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
3503715438342828117,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
3503715438342828117,4,7680,0.070000,soft,shuffled-label,0.057000,true
3503715438342828117,4,7680,0.070000,2.0000,shuffled-label,0.250000,true
3503715438342828117,4,7680,0.070000,1.0000,shuffled-label,0.188000,true
3503715438342828117,4,7680,0.070000,0.5000,shuffled-label,0.200000,true
3503715438342828117,4,7680,0.070000,0.2500,shuffled-label,0.234000,true
3503715438342828117,4,7680,0.070000,0.1000,shuffled-label,0.275000,true
3503715438342828117,4,7680,0.070000,hard,shuffled-label,0.280000,true
6870017868308966504,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
6870017868308966504,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
6870017868308966504,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
6870017868308966504,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
6870017868308966504,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
6870017868308966504,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
6870017868308966504,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
6870017868308966504,4,7680,0.070000,soft,shuffled-label,0.128000,true
6870017868308966504,4,7680,0.070000,2.0000,shuffled-label,0.260000,true
6870017868308966504,4,7680,0.070000,1.0000,shuffled-label,0.245000,true
6870017868308966504,4,7680,0.070000,0.5000,shuffled-label,0.165000,true
6870017868308966504,4,7680,0.070000,0.2500,shuffled-label,0.211000,true
6870017868308966504,4,7680,0.070000,0.1000,shuffled-label,0.235000,true
6870017868308966504,4,7680,0.070000,hard,shuffled-label,0.265000,true
18234668199544023167,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
18234668199544023167,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
18234668199544023167,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
18234668199544023167,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
18234668199544023167,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
18234668199544023167,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
18234668199544023167,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
18234668199544023167,4,7680,0.070000,soft,shuffled-label,0.050000,true
18234668199544023167,4,7680,0.070000,2.0000,shuffled-label,0.255000,true
18234668199544023167,4,7680,0.070000,1.0000,shuffled-label,0.255000,true
18234668199544023167,4,7680,0.070000,0.5000,shuffled-label,0.187000,true
18234668199544023167,4,7680,0.070000,0.2500,shuffled-label,0.206000,true
18234668199544023167,4,7680,0.070000,0.1000,shuffled-label,0.184000,true
18234668199544023167,4,7680,0.070000,hard,shuffled-label,0.237000,true
2001287458986747026,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
2001287458986747026,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
2001287458986747026,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
2001287458986747026,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
2001287458986747026,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
2001287458986747026,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
2001287458986747026,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
2001287458986747026,4,7680,0.070000,soft,shuffled-label,0.280000,true
2001287458986747026,4,7680,0.070000,2.0000,shuffled-label,0.247000,true
2001287458986747026,4,7680,0.070000,1.0000,shuffled-label,0.273000,true
2001287458986747026,4,7680,0.070000,0.5000,shuffled-label,0.320000,true
2001287458986747026,4,7680,0.070000,0.2500,shuffled-label,0.307000,true
2001287458986747026,4,7680,0.070000,0.1000,shuffled-label,0.323000,true
2001287458986747026,4,7680,0.070000,hard,shuffled-label,0.299000,true
13400911004452511913,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
13400911004452511913,4,7680,0.070000,soft,shuffled-label,0.384000,true
13400911004452511913,4,7680,0.070000,2.0000,shuffled-label,0.278000,true
13400911004452511913,4,7680,0.070000,1.0000,shuffled-label,0.264000,true
13400911004452511913,4,7680,0.070000,0.5000,shuffled-label,0.224000,true
13400911004452511913,4,7680,0.070000,0.2500,shuffled-label,0.251000,true
13400911004452511913,4,7680,0.070000,0.1000,shuffled-label,0.214000,true
13400911004452511913,4,7680,0.070000,hard,shuffled-label,0.236000,true
14389304000666033340,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
14389304000666033340,4,7680,0.070000,soft,shuffled-label,0.204000,true
14389304000666033340,4,7680,0.070000,2.0000,shuffled-label,0.247000,true
14389304000666033340,4,7680,0.070000,1.0000,shuffled-label,0.247000,true
14389304000666033340,4,7680,0.070000,0.5000,shuffled-label,0.263000,true
14389304000666033340,4,7680,0.070000,0.2500,shuffled-label,0.241000,true
14389304000666033340,4,7680,0.070000,0.1000,shuffled-label,0.295000,true
14389304000666033340,4,7680,0.070000,hard,shuffled-label,0.231000,true
7379312348008863955,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
7379312348008863955,4,7680,0.070000,soft,shuffled-label,0.101000,true
7379312348008863955,4,7680,0.070000,2.0000,shuffled-label,0.245000,true
7379312348008863955,4,7680,0.070000,1.0000,shuffled-label,0.245000,true
7379312348008863955,4,7680,0.070000,0.5000,shuffled-label,0.266000,true
7379312348008863955,4,7680,0.070000,0.2500,shuffled-label,0.245000,true
7379312348008863955,4,7680,0.070000,0.1000,shuffled-label,0.295000,true
7379312348008863955,4,7680,0.070000,hard,shuffled-label,0.318000,true
9520731371184805094,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
9520731371184805094,4,7680,0.070000,soft,shuffled-label,0.225000,true
9520731371184805094,4,7680,0.070000,2.0000,shuffled-label,0.243000,true
9520731371184805094,4,7680,0.070000,1.0000,shuffled-label,0.238000,true
9520731371184805094,4,7680,0.070000,0.5000,shuffled-label,0.291000,true
9520731371184805094,4,7680,0.070000,0.2500,shuffled-label,0.269000,true
9520731371184805094,4,7680,0.070000,0.1000,shuffled-label,0.259000,true
9520731371184805094,4,7680,0.070000,hard,shuffled-label,0.259000,true
2511848558889390333,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
2511848558889390333,4,7680,0.070000,soft,shuffled-label,0.194000,true
2511848558889390333,4,7680,0.070000,2.0000,shuffled-label,0.261000,true
2511848558889390333,4,7680,0.070000,1.0000,shuffled-label,0.261000,true
2511848558889390333,4,7680,0.070000,0.5000,shuffled-label,0.245000,true
2511848558889390333,4,7680,0.070000,0.2500,shuffled-label,0.254000,true
2511848558889390333,4,7680,0.070000,0.1000,shuffled-label,0.251000,true
2511848558889390333,4,7680,0.070000,hard,shuffled-label,0.256000,true
4653197178990775568,4,7680,0.070000,soft,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.070000,2.0000,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.070000,1.0000,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.070000,0.5000,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.070000,0.2500,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.070000,0.1000,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.070000,hard,privileged-intermediate-target,1.000000,true
4653197178990775568,4,7680,0.070000,soft,shuffled-label,0.154000,true
4653197178990775568,4,7680,0.070000,2.0000,shuffled-label,0.269000,true
4653197178990775568,4,7680,0.070000,1.0000,shuffled-label,0.252000,true
4653197178990775568,4,7680,0.070000,0.5000,shuffled-label,0.252000,true
