seed,depth,temperature,gradient_norm,soft_direct_loss_drop,soft_rotated_loss_drop,tempered_direct_loss_drop,tempered_rotated_loss_drop
12336995258221445457,5,hard,3.603408,0.013453,-0.003294,0.000000,0.000000
14550357526309911908,5,soft,3.757102,0.014550,-0.003777,0.014550,-0.003777
14550357526309911908,5,2.0000,3.757102,0.014550,-0.003777,0.000090,-0.000030
14550357526309911908,5,1.0000,3.757102,0.014550,-0.003777,0.000219,-0.000072
14550357526309911908,5,0.5000,3.757102,0.014550,-0.003777,0.000983,-0.000291
14550357526309911908,5,0.2500,3.757102,0.014550,-0.003777,0.000720,-0.000183
14550357526309911908,5,0.1000,3.757102,0.014550,-0.003777,0.000003,-0.000001
14550357526309911908,5,hard,3.757102,0.014550,-0.003777,0.000000,0.000000
6315413713023973755,5,soft,3.629064,0.013637,-0.003320,0.013637,-0.003320
6315413713023973755,5,2.0000,3.629064,0.013637,-0.003320,0.000082,-0.000026
6315413713023973755,5,1.0000,3.629064,0.013637,-0.003320,0.000203,-0.000063
6315413713023973755,5,0.5000,3.629064,0.013637,-0.003320,0.000934,-0.000272
6315413713023973755,5,0.2500,3.629064,0.013637,-0.003320,0.000650,-0.000176
6315413713023973755,5,0.1000,3.629064,0.013637,-0.003320,0.000002,-0.000001
6315413713023973755,5,hard,3.629064,0.013637,-0.003320,0.000000,0.000000
17752165541379257742,5,soft,3.575954,0.013303,-0.002785,0.013303,-0.002785
17752165541379257742,5,2.0000,3.575954,0.013303,-0.002785,0.000083,-0.000026
17752165541379257742,5,1.0000,3.575954,0.013303,-0.002785,0.000203,-0.000064
17752165541379257742,5,0.5000,3.575954,0.013303,-0.002785,0.000932,-0.000235
17752165541379257742,5,0.2500,3.575954,0.013303,-0.002785,0.000670,-0.000109
17752165541379257742,5,0.1000,3.575954,0.013303,-0.002785,0.000003,-0.000000
17752165541379257742,5,hard,3.575954,0.013303,-0.002785,0.000000,0.000000
1447861344392032677,5,soft,3.647714,0.013793,-0.003127,0.013793,-0.003127
1447861344392032677,5,2.0000,3.647714,0.013793,-0.003127,0.000084,-0.000026
1447861344392032677,5,1.0000,3.647714,0.013793,-0.003127,0.000205,-0.000062
1447861344392032677,5,0.5000,3.647714,0.013793,-0.003127,0.000937,-0.000245
1447861344392032677,5,0.2500,3.647714,0.013793,-0.003127,0.000658,-0.000132
1447861344392032677,5,0.1000,3.647714,0.013793,-0.003127,0.000003,-0.000000
1447861344392032677,5,hard,3.647714,0.013793,-0.003127,0.000000,0.000000
15453308257587330068,6,soft,4.086947,0.017617,-0.004128,0.017617,-0.004128
15453308257587330068,6,2.0000,4.086947,0.017617,-0.004128,0.000091,-0.000031
15453308257587330068,6,1.0000,4.086947,0.017617,-0.004128,0.000217,-0.000073
15453308257587330068,6,0.5000,4.086947,0.017617,-0.004128,0.000960,-0.000276
15453308257587330068,6,0.2500,4.086947,0.017617,-0.004128,0.000783,-0.000143
15453308257587330068,6,0.1000,4.086947,0.017617,-0.004128,0.000003,-0.000001
15453308257587330068,6,hard,4.086947,0.017617,-0.004128,0.000000,0.000000
8371249665055979563,6,soft,3.918940,0.016225,-0.004400,0.016225,-0.004400
8371249665055979563,6,2.0000,3.918940,0.016225,-0.004400,0.000091,-0.000031
8371249665055979563,6,1.0000,3.918940,0.016225,-0.004400,0.000217,-0.000075
8371249665055979563,6,0.5000,3.918940,0.016225,-0.004400,0.000948,-0.000290
8371249665055979563,6,0.2500,3.918940,0.016225,-0.004400,0.000798,-0.000170
8371249665055979563,6,0.1000,3.918940,0.016225,-0.004400,0.000003,-0.000001
8371249665055979563,6,hard,3.918940,0.016225,-0.004400,0.000000,0.000000
10584648148176565310,6,soft,4.084916,0.017606,-0.003961,0.017606,-0.003961
10584648148176565310,6,2.0000,4.084916,0.017606,-0.003961,0.000096,-0.000030
10584648148176565310,6,1.0000,4.084916,0.017606,-0.003961,0.000228,-0.000070
10584648148176565310,6,0.5000,4.084916,0.017606,-0.003961,0.000968,-0.000265
10584648148176565310,6,0.2500,4.084916,0.017606,-0.003961,0.000820,-0.000183
10584648148176565310,6,0.1000,4.084916,0.017606,-0.003961,0.000003,-0.000001
10584648148176565310,6,hard,4.084916,0.017606,-0.003961,0.000000,0.000000
3503715438342828117,6,soft,4.010327,0.016833,-0.004835,0.016833,-0.004835
3503715438342828117,6,2.0000,4.010327,0.016833,-0.004835,0.000093,-0.000035
3503715438342828117,6,1.0000,4.010327,0.016833,-0.004835,0.000220,-0.000082
3503715438342828117,6,0.5000,4.010327,0.016833,-0.004835,0.000949,-0.000310
3503715438342828117,6,0.2500,4.010327,0.016833,-0.004835,0.000796,-0.000178
3503715438342828117,6,0.1000,4.010327,0.016833,-0.004835,0.000003,-0.000001
3503715438342828117,6,hard,4.010327,0.016833,-0.004835,0.000000,0.000000
6870017868308966504,6,soft,3.961349,0.016532,-0.004224,0.016532,-0.004224
6870017868308966504,6,2.0000,3.961349,0.016532,-0.004224,0.000092,-0.000032
6870017868308966504,6,1.0000,3.961349,0.016532,-0.004224,0.000218,-0.000075
6870017868308966504,6,0.5000,3.961349,0.016532,-0.004224,0.000938,-0.000280
6870017868308966504,6,0.2500,3.961349,0.016532,-0.004224,0.000784,-0.000181
6870017868308966504,6,0.1000,3.961349,0.016532,-0.004224,0.000003,-0.000001
6870017868308966504,6,hard,3.961349,0.016532,-0.004224,0.000000,0.000000
18234668199544023167,6,soft,4.053971,0.017199,-0.004057,0.017199,-0.004057
18234668199544023167,6,2.0000,4.053971,0.017199,-0.004057,0.000091,-0.000030
18234668199544023167,6,1.0000,4.053971,0.017199,-0.004057,0.000215,-0.000071
18234668199544023167,6,0.5000,4.053971,0.017199,-0.004057,0.000926,-0.000270
18234668199544023167,6,0.2500,4.053971,0.017199,-0.004057,0.000761,-0.000194
18234668199544023167,6,0.1000,4.053971,0.017199,-0.004057,0.000003,-0.000001
18234668199544023167,6,hard,4.053971,0.017199,-0.004057,0.000000,0.000000
2001287458986747026,6,soft,4.166078,0.018199,-0.004894,0.018199,-0.004894
2001287458986747026,6,2.0000,4.166078,0.018199,-0.004894,0.000096,-0.000032
2001287458986747026,6,1.0000,4.166078,0.018199,-0.004894,0.000229,-0.000077
2001287458986747026,6,0.5000,4.166078,0.018199,-0.004894,0.000970,-0.000291
2001287458986747026,6,0.2500,4.166078,0.018199,-0.004894,0.000801,-0.000185
2001287458986747026,6,0.1000,4.166078,0.018199,-0.004894,0.000003,-0.000001
2001287458986747026,6,hard,4.166078,0.018199,-0.004894,0.000000,0.000000
13400911004452511913,6,soft,4.323553,0.019754,-0.004337,0.019754,-0.004337
13400911004452511913,6,2.0000,4.323553,0.019754,-0.004337,0.000098,-0.000031
13400911004452511913,6,1.0000,4.323553,0.019754,-0.004337,0.000234,-0.000074
13400911004452511913,6,0.5000,4.323553,0.019754,-0.004337,0.001011,-0.000263
13400911004452511913,6,0.2500,4.323553,0.019754,-0.004337,0.000804,-0.000097
13400911004452511913,6,0.1000,4.323553,0.019754,-0.004337,0.000003,-0.000000
13400911004452511913,6,hard,4.323553,0.019754,-0.004337,0.000000,0.000000
14389304000666033340,6,soft,4.103499,0.017829,-0.004122,0.017829,-0.004122
14389304000666033340,6,2.0000,4.103499,0.017829,-0.004122,0.000096,-0.000032
14389304000666033340,6,1.0000,4.103499,0.017829,-0.004122,0.000226,-0.000076
14389304000666033340,6,0.5000,4.103499,0.017829,-0.004122,0.000963,-0.000279
14389304000666033340,6,0.2500,4.103499,0.017829,-0.004122,0.000799,-0.000160
14389304000666033340,6,0.1000,4.103499,0.017829,-0.004122,0.000003,-0.000001
14389304000666033340,6,hard,4.103499,0.017829,-0.004122,0.000000,0.000000
7379312348008863955,6,soft,3.942445,0.016279,-0.004175,0.016279,-0.004175
7379312348008863955,6,2.0000,3.942445,0.016279,-0.004175,0.000091,-0.000030
7379312348008863955,6,1.0000,3.942445,0.016279,-0.004175,0.000215,-0.000070
7379312348008863955,6,0.5000,3.942445,0.016279,-0.004175,0.000928,-0.000277
7379312348008863955,6,0.2500,3.942445,0.016279,-0.004175,0.000782,-0.000196
7379312348008863955,6,0.1000,3.942445,0.016279,-0.004175,0.000003,-0.000001
7379312348008863955,6,hard,3.942445,0.016279,-0.004175,0.000000,0.000000
9520731371184805094,6,soft,4.012683,0.016808,-0.004291,0.016808,-0.004291
9520731371184805094,6,2.0000,4.012683,0.016808,-0.004291,0.000090,-0.000031
9520731371184805094,6,1.0000,4.012683,0.016808,-0.004291,0.000214,-0.000075
9520731371184805094,6,0.5000,4.012683,0.016808,-0.004291,0.000925,-0.000284
9520731371184805094,6,0.2500,4.012683,0.016808,-0.004291,0.000776,-0.000182
9520731371184805094,6,0.1000,4.012683,0.016808,-0.004291,0.000003,-0.000001
9520731371184805094,6,hard,4.012683,0.016808,-0.004291,0.000000,0.000000
2511848558889390333,6,soft,3.932236,0.016225,-0.004430,0.016225,-0.004430
2511848558889390333,6,2.0000,3.932236,0.016225,-0.004430,0.000090,-0.000030
2511848558889390333,6,1.0000,3.932236,0.016225,-0.004430,0.000213,-0.000072
2511848558889390333,6,0.5000,3.932236,0.016225,-0.004430,0.000928,-0.000284
2511848558889390333,6,0.2500,3.932236,0.016225,-0.004430,0.000782,-0.000187
2511848558889390333,6,0.1000,3.932236,0.016225,-0.004430,0.000003,-0.000001
2511848558889390333,6,hard,3.932236,0.016225,-0.004430,0.000000,0.000000
4653197178990775568,6,soft,3.850650,0.015640,-0.004306,0.015640,-0.004306
4653197178990775568,6,2.0000,3.850650,0.015640,-0.004306,0.000087,-0.000031
4653197178990775568,6,1.0000,3.850650,0.015640,-0.004306,0.000207,-0.000072
4653197178990775568,6,0.5000,3.850650,0.015640,-0.004306,0.000926,-0.000280
4653197178990775568,6,0.2500,3.850650,0.015640,-0.004306,0.000775,-0.000159
4653197178990775568,6,0.1000,3.850650,0.015640,-0.004306,0.000003,-0.000001
4653197178990775568,6,hard,3.850650,0.015640,-0.004306,0.000000,0.000000
17242871620025108775,6,soft,4.030192,0.017073,-0.004027,0.017073,-0.004027
17242871620025108775,6,2.0000,4.030192,0.017073,-0.004027,0.000092,-0.000033
17242871620025108775,6,1.0000,4.030192,0.017073,-0.004027,0.000217,-0.000078
17242871620025108775,6,0.5000,4.030192,0.017073,-0.004027,0.000935,-0.000284
17242871620025108775,6,0.2500,4.030192,0.017073,-0.004027,0.000785,-0.000176
17242871620025108775,6,0.1000,4.030192,0.017073,-0.004027,0.000003,-0.000001
17242871620025108775,6,hard,4.030192,0.017073,-0.004027,0.000000,0.000000
937440981967258938,6,soft,4.187264,0.018265,-0.004965,0.018265,-0.004965
937440981967258938,6,2.0000,4.187264,0.018265,-0.004965,0.000100,-0.000035
937440981967258938,6,1.0000,4.187264,0.018265,-0.004965,0.000235,-0.000082
937440981967258938,6,0.5000,4.187264,0.018265,-0.004965,0.000972,-0.000297
937440981967258938,6,0.2500,4.187264,0.018265,-0.004965,0.000825,-0.000172
937440981967258938,6,0.1000,4.187264,0.018265,-0.004965,0.000003,-0.000001
937440981967258938,6,hard,4.187264,0.018265,-0.004965,0.000000,0.000000
12336995258221445457,6,soft,4.056935,0.017207,-0.004124,0.017207,-0.004124
12336995258221445457,6,2.0000,4.056935,0.017207,-0.004124,0.000094,-0.000032
12336995258221445457,6,1.0000,4.056935,0.017207,-0.004124,0.000222,-0.000075
12336995258221445457,6,0.5000,4.056935,0.017207,-0.004124,0.000957,-0.000276
12336995258221445457,6,0.2500,4.056935,0.017207,-0.004124,0.000789,-0.000138
12336995258221445457,6,0.1000,4.056935,0.017207,-0.004124,0.000003,-0.000001
12336995258221445457,6,hard,4.056935,0.017207,-0.004124,0.000000,0.000000
14550357526309911908,6,soft,4.166608,0.018292,-0.004828,0.018292,-0.004828
14550357526309911908,6,2.0000,4.166608,0.018292,-0.004828,0.000098,-0.000034
14550357526309911908,6,1.0000,4.166608,0.018292,-0.004828,0.000233,-0.000079
14550357526309911908,6,0.5000,4.166608,0.018292,-0.004828,0.000993,-0.000294
14550357526309911908,6,0.2500,4.166608,0.018292,-0.004828,0.000831,-0.000155
14550357526309911908,6,0.1000,4.166608,0.018292,-0.004828,0.000003,-0.000001
14550357526309911908,6,hard,4.166608,0.018292,-0.004828,0.000000,0.000000
6315413713023973755,6,soft,4.027433,0.016993,-0.004110,0.016993,-0.004110
6315413713023973755,6,2.0000,4.027433,0.016993,-0.004110,0.000095,-0.000032
6315413713023973755,6,1.0000,4.027433,0.016993,-0.004110,0.000223,-0.000075
6315413713023973755,6,0.5000,4.027433,0.016993,-0.004110,0.000952,-0.000279
6315413713023973755,6,0.2500,4.027433,0.016993,-0.004110,0.000786,-0.000168
6315413713023973755,6,0.1000,4.027433,0.016993,-0.004110,0.000003,-0.000001
6315413713023973755,6,hard,4.027433,0.016993,-0.004110,0.000000,0.000000
17752165541379257742,6,soft,3.921213,0.016185,-0.004002,0.016185,-0.004002
17752165541379257742,6,2.0000,3.921213,0.016185,-0.004002,0.000089,-0.000033
17752165541379257742,6,1.0000,3.921213,0.016185,-0.004002,0.000212,-0.000078
17752165541379257742,6,0.5000,3.921213,0.016185,-0.004002,0.000932,-0.000289
17752165541379257742,6,0.2500,3.921213,0.016185,-0.004002,0.000787,-0.000171
17752165541379257742,6,0.1000,3.921213,0.016185,-0.004002,0.000003,-0.000001
17752165541379257742,6,hard,3.921213,0.016185,-0.004002,0.000000,0.000000
1447861344392032677,6,soft,4.160756,0.018060,-0.004907,0.018060,-0.004907
1447861344392032677,6,2.0000,4.160756,0.018060,-0.004907,0.000097,-0.000033
1447861344392032677,6,1.0000,4.160756,0.018060,-0.004907,0.000230,-0.000077
1447861344392032677,6,0.5000,4.160756,0.018060,-0.004907,0.000962,-0.000293
1447861344392032677,6,0.2500,4.160756,0.018060,-0.004907,0.000809,-0.000203
1447861344392032677,6,0.1000,4.160756,0.018060,-0.004907,0.000003,-0.000001
1447861344392032677,6,hard,4.160756,0.018060,-0.004907,0.000000,0.000000
15453308257587330068,7,soft,4.659180,0.023019,-0.005709,0.023019,-0.005709
15453308257587330068,7,2.0000,4.659180,0.023019,-0.005709,0.000109,-0.000034
15453308257587330068,7,1.0000,4.659180,0.023019,-0.005709,0.000255,-0.000080
15453308257587330068,7,0.5000,4.659180,0.023019,-0.005709,0.000994,-0.000302
15453308257587330068,7,0.2500,4.659180,0.023019,-0.005709,0.000931,-0.000297
15453308257587330068,7,0.1000,4.659180,0.023019,-0.005709,0.000003,-0.000001
15453308257587330068,7,hard,4.659180,0.023019,-0.005709,0.000000,0.000000
8371249665055979563,7,soft,4.723075,0.023342,-0.006338,0.023342,-0.006338
8371249665055979563,7,2.0000,4.723075,0.023342,-0.006338,0.000108,-0.000035
8371249665055979563,7,1.0000,4.723075,0.023342,-0.006338,0.000252,-0.000081
8371249665055979563,7,0.5000,4.723075,0.023342,-0.006338,0.000974,-0.000298
8371249665055979563,7,0.2500,4.723075,0.023342,-0.006338,0.000936,-0.000277
8371249665055979563,7,0.1000,4.723075,0.023342,-0.006338,0.000003,-0.000001
8371249665055979563,7,hard,4.723075,0.023342,-0.006338,0.000000,0.000000
10584648148176565310,7,soft,4.649246,0.022636,-0.005015,0.022636,-0.005015
10584648148176565310,7,2.0000,4.649246,0.022636,-0.005015,0.000105,-0.000032
10584648148176565310,7,1.0000,4.649246,0.022636,-0.005015,0.000246,-0.000075
10584648148176565310,7,0.5000,4.649246,0.022636,-0.005015,0.000964,-0.000277
10584648148176565310,7,0.2500,4.649246,0.022636,-0.005015,0.000888,-0.000247
10584648148176565310,7,0.1000,4.649246,0.022636,-0.005015,0.000003,-0.000001
10584648148176565310,7,hard,4.649246,0.022636,-0.005015,0.000000,0.000000
3503715438342828117,7,soft,4.731171,0.023259,-0.006447,0.023259,-0.006447
3503715438342828117,7,2.0000,4.731171,0.023259,-0.006447,0.000106,-0.000036
3503715438342828117,7,1.0000,4.731171,0.023259,-0.006447,0.000249,-0.000084
3503715438342828117,7,0.5000,4.731171,0.023259,-0.006447,0.000950,-0.000308
3503715438342828117,7,0.2500,4.731171,0.023259,-0.006447,0.000906,-0.000285
3503715438342828117,7,0.1000,4.731171,0.023259,-0.006447,0.000003,-0.000001
3503715438342828117,7,hard,4.731171,0.023259,-0.006447,0.000000,0.000000
6870017868308966504,7,soft,4.607404,0.022193,-0.004844,0.022193,-0.004844
6870017868308966504,7,2.0000,4.607404,0.022193,-0.004844,0.000104,-0.000031
6870017868308966504,7,1.0000,4.607404,0.022193,-0.004844,0.000244,-0.000074
6870017868308966504,7,0.5000,4.607404,0.022193,-0.004844,0.000949,-0.000268
6870017868308966504,7,0.2500,4.607404,0.022193,-0.004844,0.000894,-0.000231
6870017868308966504,7,0.1000,4.607404,0.022193,-0.004844,0.000003,-0.000001
6870017868308966504,7,hard,4.607404,0.022193,-0.004844,0.000000,0.000000
18234668199544023167,7,soft,4.700005,0.022979,-0.005573,0.022979,-0.005573
18234668199544023167,7,2.0000,4.700005,0.022979,-0.005573,0.000107,-0.000036
18234668199544023167,7,1.0000,4.700005,0.022979,-0.005573,0.000252,-0.000084
18234668199544023167,7,0.5000,4.700005,0.022979,-0.005573,0.000969,-0.000298
18234668199544023167,7,0.2500,4.700005,0.022979,-0.005573,0.000930,-0.000235
18234668199544023167,7,0.1000,4.700005,0.022979,-0.005573,0.000003,-0.000001
18234668199544023167,7,hard,4.700005,0.022979,-0.005573,0.000000,0.000000
2001287458986747026,7,soft,4.786040,0.023776,-0.006615,0.023776,-0.006615
2001287458986747026,7,2.0000,4.786040,0.023776,-0.006615,0.000106,-0.000035
2001287458986747026,7,1.0000,4.786040,0.023776,-0.006615,0.000248,-0.000082
2001287458986747026,7,0.5000,4.786040,0.023776,-0.006615,0.000950,-0.000301
2001287458986747026,7,0.2500,4.786040,0.023776,-0.006615,0.000891,-0.000274
2001287458986747026,7,0.1000,4.786040,0.023776,-0.006615,0.000003,-0.000001
2001287458986747026,7,hard,4.786040,0.023776,-0.006615,0.000000,0.000000
13400911004452511913,7,soft,4.879147,0.024531,-0.006136,0.024531,-0.006136
13400911004452511913,7,2.0000,4.879147,0.024531,-0.006136,0.000103,-0.000031
13400911004452511913,7,1.0000,4.879147,0.024531,-0.006136,0.000243,-0.000073
13400911004452511913,7,0.5000,4.879147,0.024531,-0.006136,0.000948,-0.000278
13400911004452511913,7,0.2500,4.879147,0.024531,-0.006136,0.000867,-0.000271
13400911004452511913,7,0.1000,4.879147,0.024531,-0.006136,0.000003,-0.000001
13400911004452511913,7,hard,4.879147,0.024531,-0.006136,0.000000,0.000000
14389304000666033340,7,soft,4.829808,0.024468,-0.007543,0.024468,-0.007543
14389304000666033340,7,2.0000,4.829808,0.024468,-0.007543,0.000108,-0.000038
14389304000666033340,7,1.0000,4.829808,0.024468,-0.007543,0.000253,-0.000089
14389304000666033340,7,0.5000,4.829808,0.024468,-0.007543,0.000982,-0.000329
14389304000666033340,7,0.2500,4.829808,0.024468,-0.007543,0.000904,-0.000269
14389304000666033340,7,0.1000,4.829808,0.024468,-0.007543,0.000003,-0.000001
14389304000666033340,7,hard,4.829808,0.024468,-0.007543,0.000000,0.000000
7379312348008863955,7,soft,4.616406,0.022323,-0.007085,0.022323,-0.007085
7379312348008863955,7,2.0000,4.616406,0.022323,-0.007085,0.000102,-0.000036
7379312348008863955,7,1.0000,4.616406,0.022323,-0.007085,0.000239,-0.000084
7379312348008863955,7,0.5000,4.616406,0.022323,-0.007085,0.000934,-0.000312
7379312348008863955,7,0.2500,4.616406,0.022323,-0.007085,0.000889,-0.000277
7379312348008863955,7,0.1000,4.616406,0.022323,-0.007085,0.000003,-0.000001
7379312348008863955,7,hard,4.616406,0.022323,-0.007085,0.000000,0.000000
9520731371184805094,7,soft,4.652990,0.022546,-0.005834,0.022546,-0.005834
9520731371184805094,7,2.0000,4.652990,0.022546,-0.005834,0.000111,-0.000036
9520731371184805094,7,1.0000,4.652990,0.022546,-0.005834,0.000259,-0.000083
9520731371184805094,7,0.5000,4.652990,0.022546,-0.005834,0.000983,-0.000298
9520731371184805094,7,0.2500,4.652990,0.022546,-0.005834,0.000950,-0.000220
9520731371184805094,7,0.1000,4.652990,0.022546,-0.005834,0.000004,-0.000001
9520731371184805094,7,hard,4.652990,0.022546,-0.005834,0.000000,0.000000
2511848558889390333,7,soft,4.737222,0.023541,-0.005878,0.023541,-0.005878
2511848558889390333,7,2.0000,4.737222,0.023541,-0.005878,0.000112,-0.000038
2511848558889390333,7,1.0000,4.737222,0.023541,-0.005878,0.000261,-0.000089
2511848558889390333,7,0.5000,4.737222,0.023541,-0.005878,0.000997,-0.000314
2511848558889390333,7,0.2500,4.737222,0.023541,-0.005878,0.000955,-0.000273
2511848558889390333,7,0.1000,4.737222,0.023541,-0.005878,0.000004,-0.000001
2511848558889390333,7,hard,4.737222,0.023541,-0.005878,0.000000,0.000000
4653197178990775568,7,soft,4.652308,0.022445,-0.006225,0.022445,-0.006225
4653197178990775568,7,2.0000,4.652308,0.022445,-0.006225,0.000106,-0.000034
4653197178990775568,7,1.0000,4.652308,0.022445,-0.006225,0.000247,-0.000079
4653197178990775568,7,0.5000,4.652308,0.022445,-0.006225,0.000950,-0.000294
4653197178990775568,7,0.2500,4.652308,0.022445,-0.006225,0.000924,-0.000289
4653197178990775568,7,0.1000,4.652308,0.022445,-0.006225,0.000004,-0.000001
4653197178990775568,7,hard,4.652308,0.022445,-0.006225,0.000000,0.000000
17242871620025108775,7,soft,4.564898,0.021860,-0.005051,0.021860,-0.005051
17242871620025108775,7,2.0000,4.564898,0.021860,-0.005051,0.000102,-0.000035
17242871620025108775,7,1.0000,4.564898,0.021860,-0.005051,0.000241,-0.000083
17242871620025108775,7,0.5000,4.564898,0.021860,-0.005051,0.000942,-0.000285
17242871620025108775,7,0.2500,4.564898,0.021860,-0.005051,0.000908,-0.000194
17242871620025108775,7,0.1000,4.564898,0.021860,-0.005051,0.000003,-0.000001
17242871620025108775,7,hard,4.564898,0.021860,-0.005051,0.000000,0.000000
937440981967258938,7,soft,4.793950,0.023799,-0.007339,0.023799,-0.007339
937440981967258938,7,2.0000,4.793950,0.023799,-0.007339,0.000107,-0.000037
937440981967258938,7,1.0000,4.793950,0.023799,-0.007339,0.000252,-0.000087
937440981967258938,7,0.5000,4.793950,0.023799,-0.007339,0.000956,-0.000320
937440981967258938,7,0.2500,4.793950,0.023799,-0.007339,0.000894,-0.000281
937440981967258938,7,0.1000,4.793950,0.023799,-0.007339,0.000003,-0.000001
937440981967258938,7,hard,4.793950,0.023799,-0.007339,0.000000,0.000000
12336995258221445457,7,soft,4.765555,0.023441,-0.005692,0.023441,-0.005692
12336995258221445457,7,2.0000,4.765555,0.023441,-0.005692,0.000111,-0.000036
12336995258221445457,7,1.0000,4.765555,0.023441,-0.005692,0.000257,-0.000083
12336995258221445457,7,0.5000,4.765555,0.023441,-0.005692,0.000964,-0.000293
12336995258221445457,7,0.2500,4.765555,0.023441,-0.005692,0.000917,-0.000270
12336995258221445457,7,0.1000,4.765555,0.023441,-0.005692,0.000004,-0.000001
12336995258221445457,7,hard,4.765555,0.023441,-0.005692,0.000000,0.000000
14550357526309911908,7,soft,4.731802,0.023296,-0.005539,0.023296,-0.005539
14550357526309911908,7,2.0000,4.731802,0.023296,-0.005539,0.000108,-0.000033
14550357526309911908,7,1.0000,4.731802,0.023296,-0.005539,0.000252,-0.000077
14550357526309911908,7,0.5000,4.731802,0.023296,-0.005539,0.000966,-0.000276
14550357526309911908,7,0.2500,4.731802,0.023296,-0.005539,0.000929,-0.000259
14550357526309911908,7,0.1000,4.731802,0.023296,-0.005539,0.000003,-0.000001
14550357526309911908,7,hard,4.731802,0.023296,-0.005539,0.000000,0.000000
6315413713023973755,7,soft,4.652790,0.022608,-0.006758,0.022608,-0.006758
6315413713023973755,7,2.0000,4.652790,0.022608,-0.006758,0.000107,-0.000038
6315413713023973755,7,1.0000,4.652790,0.022608,-0.006758,0.000251,-0.000090
6315413713023973755,7,0.5000,4.652790,0.022608,-0.006758,0.000976,-0.000329
6315413713023973755,7,0.2500,4.652790,0.022608,-0.006758,0.000919,-0.000261
6315413713023973755,7,0.1000,4.652790,0.022608,-0.006758,0.000003,-0.000001
6315413713023973755,7,hard,4.652790,0.022608,-0.006758,0.000000,0.000000
17752165541379257742,7,soft,4.646206,0.022561,-0.005840,0.022561,-0.005840
17752165541379257742,7,2.0000,4.646206,0.022561,-0.005840,0.000104,-0.000035
17752165541379257742,7,1.0000,4.646206,0.022561,-0.005840,0.000244,-0.000081
17752165541379257742,7,0.5000,4.646206,0.022561,-0.005840,0.000956,-0.000300
17752165541379257742,7,0.2500,4.646206,0.022561,-0.005840,0.000913,-0.000253
17752165541379257742,7,0.1000,4.646206,0.022561,-0.005840,0.000003,-0.000001
17752165541379257742,7,hard,4.646206,0.022561,-0.005840,0.000000,0.000000
1447861344392032677,7,soft,4.712974,0.023313,-0.006317,0.023313,-0.006317
1447861344392032677,7,2.0000,4.712974,0.023313,-0.006317,0.000107,-0.000033
1447861344392032677,7,1.0000,4.712974,0.023313,-0.006317,0.000250,-0.000077
1447861344392032677,7,0.5000,4.712974,0.023313,-0.006317,0.000958,-0.000289
1447861344392032677,7,0.2500,4.712974,0.023313,-0.006317,0.000904,-0.000223
1447861344392032677,7,0.1000,4.712974,0.023313,-0.006317,0.000003,-0.000001
1447861344392032677,7,hard,4.712974,0.023313,-0.006317,0.000000,0.000000
15453308257587330068,8,soft,5.684604,0.033477,-0.008004,0.033477,-0.008004
15453308257587330068,8,2.0000,5.684604,0.033477,-0.008004,0.000130,-0.000040
15453308257587330068,8,1.0000,5.684604,0.033477,-0.008004,0.000303,-0.000093
15453308257587330068,8,0.5000,5.684604,0.033477,-0.008004,0.001050,-0.000310
15453308257587330068,8,0.2500,5.684604,0.033477,-0.008004,0.001064,-0.000210
15453308257587330068,8,0.1000,5.684604,0.033477,-0.008004,0.000004,-0.000001
15453308257587330068,8,hard,5.684604,0.033477,-0.008004,0.000000,0.000000
8371249665055979563,8,soft,5.611275,0.032808,-0.007473,0.032808,-0.007473
8371249665055979563,8,2.0000,5.611275,0.032808,-0.007473,0.000123,-0.000041
8371249665055979563,8,1.0000,5.611275,0.032808,-0.007473,0.000288,-0.000097
8371249665055979563,8,0.5000,5.611275,0.032808,-0.007473,0.001013,-0.000318
8371249665055979563,8,0.2500,5.611275,0.032808,-0.007473,0.001060,-0.000251
8371249665055979563,8,0.1000,5.611275,0.032808,-0.007473,0.000004,-0.000001
8371249665055979563,8,hard,5.611275,0.032808,-0.007473,0.000000,0.000000
10584648148176565310,8,soft,5.450678,0.030861,-0.007961,0.030861,-0.007961
10584648148176565310,8,2.0000,5.450678,0.030861,-0.007961,0.000117,-0.000037
10584648148176565310,8,1.0000,5.450678,0.030861,-0.007961,0.000277,-0.000087
10584648148176565310,8,0.5000,5.450678,0.030861,-0.007961,0.000987,-0.000305
10584648148176565310,8,0.2500,5.450678,0.030861,-0.007961,0.001007,-0.000239
10584648148176565310,8,0.1000,5.450678,0.030861,-0.007961,0.000004,-0.000001
10584648148176565310,8,hard,5.450678,0.030861,-0.007961,0.000000,0.000000
3503715438342828117,8,soft,5.567191,0.031933,-0.009150,0.031933,-0.009150
3503715438342828117,8,2.0000,5.567191,0.031933,-0.009150,0.000124,-0.000041
3503715438342828117,8,1.0000,5.567191,0.031933,-0.009150,0.000291,-0.000096
3503715438342828117,8,0.5000,5.567191,0.031933,-0.009150,0.001018,-0.000332
3503715438342828117,8,0.2500,5.567191,0.031933,-0.009150,0.001036,-0.000369
3503715438342828117,8,0.1000,5.567191,0.031933,-0.009150,0.000004,-0.000001
3503715438342828117,8,hard,5.567191,0.031933,-0.009150,0.000000,0.000000
